--- Detection Log Started: 2025-07-14 11:50:53 ---
Video Source: c:\Users\adity\Desktop\OBJDETECT\data\firedata2.mp4
Base Model: yolov8x.pt
Fire Model: yolofirenew.pt
--------------------------------------------------
[2025-07-14 11:50:53.304 | Frame 0] Base YOLO model loaded: yolov8x.pt
[2025-07-14 11:51:31.808 | Frame 54] Detected FIRE: FIRE 0.79 (Conf: 0.79, BBox: [282, 185, 406, 263])
[2025-07-14 11:51:31.808 | Frame 54] Detected FIRE: FIRE 0.71 (Conf: 0.71, BBox: [898, 243, 998, 302])
[2025-07-14 11:51:31.808 | Frame 54] Detected FIRE: FIRE 0.57 (Conf: 0.57, BBox: [631, 121, 809, 282])
[2025-07-14 11:51:32.556 | Frame 55] Detected HUMAN: Person 0.92 (Conf: 0.92, BBox: [366, 357, 557, 679])
[2025-07-14 11:51:32.556 | Frame 55] Detected HUMAN: Person 0.91 (Conf: 0.91, BBox: [200, 364, 376, 679])
[2025-07-14 11:51:32.561 | Frame 55] Detected VEHICLE: Car 0.90 (Conf: 0.90, BBox: [1047, 491, 1213, 634])
[2025-07-14 11:51:32.561 | Frame 55] Detected VEHICLE: Truck 0.90 (Conf: 0.90, BBox: [594, 443, 842, 639])
[2025-07-14 11:51:32.561 | Frame 55] Detected VEHICLE: Car 0.87 (Conf: 0.87, BBox: [837, 489, 1065, 637])
[2025-07-14 11:51:32.561 | Frame 55] Detected FIRE: FIRE 0.81 (Conf: 0.81, BBox: [282, 180, 395, 260])
[2025-07-14 11:51:32.561 | Frame 55] Detected FIRE: FIRE 0.35 (Conf: 0.35, BBox: [634, 106, 810, 285])
[2025-07-14 11:51:33.309 | Frame 56] Detected HUMAN: Person 0.92 (Conf: 0.92, BBox: [366, 357, 554, 680])
[2025-07-14 11:51:33.309 | Frame 56] Detected HUMAN: Person 0.91 (Conf: 0.91, BBox: [201, 363, 378, 680])
[2025-07-14 11:51:33.309 | Frame 56] Detected VEHICLE: Truck 0.91 (Conf: 0.91, BBox: [594, 443, 842, 638])
[2025-07-14 11:51:33.309 | Frame 56] Detected VEHICLE: Car 0.90 (Conf: 0.90, BBox: [1047, 491, 1213, 634])
[2025-07-14 11:51:33.309 | Frame 56] Detected VEHICLE: Car 0.88 (Conf: 0.88, BBox: [837, 489, 1066, 633])
[2025-07-14 11:51:33.309 | Frame 56] Detected FIRE: FIRE 0.83 (Conf: 0.83, BBox: [280, 171, 399, 261])
[2025-07-14 11:51:33.309 | Frame 56] Detected FIRE: FIRE 0.33 (Conf: 0.33, BBox: [636, 123, 806, 282])
[2025-07-14 11:51:34.036 | Frame 57] Detected HUMAN: Person 0.91 (Conf: 0.91, BBox: [366, 357, 554, 680])
[2025-07-14 11:51:34.036 | Frame 57] Detected HUMAN: Person 0.91 (Conf: 0.91, BBox: [201, 363, 377, 680])
[2025-07-14 11:51:34.036 | Frame 57] Detected VEHICLE: Truck 0.90 (Conf: 0.90, BBox: [595, 443, 842, 638])
[2025-07-14 11:51:34.036 | Frame 57] Detected VEHICLE: Car 0.90 (Conf: 0.90, BBox: [1047, 491, 1213, 633])
[2025-07-14 11:51:34.036 | Frame 57] Detected VEHICLE: Car 0.88 (Conf: 0.88, BBox: [837, 489, 1066, 633])
[2025-07-14 11:51:34.036 | Frame 57] Detected FIRE: FIRE 0.83 (Conf: 0.83, BBox: [280, 171, 398, 262])
[2025-07-14 11:51:34.781 | Frame 58] Detected HUMAN: Person 0.92 (Conf: 0.92, BBox: [201, 362, 385, 680])
[2025-07-14 11:51:34.781 | Frame 58] Detected HUMAN: Person 0.92 (Conf: 0.92, BBox: [365, 355, 553, 680])
[2025-07-14 11:51:34.782 | Frame 58] Detected VEHICLE: Car 0.90 (Conf: 0.90, BBox: [1046, 490, 1213, 632])
[2025-07-14 11:51:34.782 | Frame 58] Detected VEHICLE: Car 0.88 (Conf: 0.88, BBox: [838, 488, 1067, 634])
[2025-07-14 11:51:34.782 | Frame 58] Detected VEHICLE: Truck 0.87 (Conf: 0.87, BBox: [595, 442, 842, 637])
[2025-07-14 11:51:34.782 | Frame 58] Detected FIRE: FIRE 0.84 (Conf: 0.84, BBox: [274, 158, 412, 263])
[2025-07-14 11:51:34.782 | Frame 58] Detected FIRE: FIRE 0.56 (Conf: 0.56, BBox: [623, 107, 804, 282])
[2025-07-14 11:51:35.519 | Frame 59] Detected HUMAN: Person 0.92 (Conf: 0.92, BBox: [365, 355, 556, 680])
[2025-07-14 11:51:35.519 | Frame 59] Detected HUMAN: Person 0.92 (Conf: 0.92, BBox: [201, 362, 379, 680])
[2025-07-14 11:51:35.519 | Frame 59] Detected VEHICLE: Car 0.90 (Conf: 0.90, BBox: [1046, 490, 1213, 633])
[2025-07-14 11:51:35.519 | Frame 59] Detected VEHICLE: Car 0.88 (Conf: 0.88, BBox: [838, 488, 1068, 634])
[2025-07-14 11:51:35.519 | Frame 59] Detected VEHICLE: Truck 0.87 (Conf: 0.87, BBox: [594, 441, 842, 638])
[2025-07-14 11:51:35.519 | Frame 59] Detected FIRE: FIRE 0.84 (Conf: 0.84, BBox: [279, 158, 405, 262])
[2025-07-14 11:51:35.519 | Frame 59] Detected FIRE: FIRE 0.53 (Conf: 0.53, BBox: [621, 108, 806, 281])
[2025-07-14 11:51:36.265 | Frame 60] Detected HUMAN: Person 0.92 (Conf: 0.92, BBox: [363, 355, 547, 680])
[2025-07-14 11:51:36.265 | Frame 60] Detected HUMAN: Person 0.91 (Conf: 0.91, BBox: [203, 362, 377, 680])
[2025-07-14 11:51:36.265 | Frame 60] Detected VEHICLE: Truck 0.89 (Conf: 0.89, BBox: [595, 439, 842, 635])
[2025-07-14 11:51:36.265 | Frame 60] Detected VEHICLE: Car 0.89 (Conf: 0.89, BBox: [1045, 489, 1213, 634])
[2025-07-14 11:51:36.265 | Frame 60] Detected VEHICLE: Car 0.88 (Conf: 0.88, BBox: [838, 487, 1068, 633])
[2025-07-14 11:51:36.265 | Frame 60] Detected FIRE: FIRE 0.80 (Conf: 0.80, BBox: [631, 94, 812, 282])
[2025-07-14 11:51:36.265 | Frame 60] Detected FIRE: FIRE 0.72 (Conf: 0.72, BBox: [277, 189, 398, 263])
[2025-07-14 11:51:36.265 | Frame 60] Detected FIRE: FIRE 0.45 (Conf: 0.45, BBox: [948, 242, 1002, 300])
[2025-07-14 11:51:37.020 | Frame 61] Detected HUMAN: Person 0.92 (Conf: 0.92, BBox: [363, 355, 544, 680])
[2025-07-14 11:51:37.020 | Frame 61] Detected HUMAN: Person 0.91 (Conf: 0.91, BBox: [203, 362, 376, 680])
[2025-07-14 11:51:37.020 | Frame 61] Detected VEHICLE: Car 0.89 (Conf: 0.89, BBox: [1046, 489, 1213, 633])
[2025-07-14 11:51:37.020 | Frame 61] Detected VEHICLE: Truck 0.88 (Conf: 0.88, BBox: [595, 439, 842, 633])
[2025-07-14 11:51:37.020 | Frame 61] Detected VEHICLE: Car 0.88 (Conf: 0.88, BBox: [838, 486, 1068, 632])
[2025-07-14 11:51:37.020 | Frame 61] Detected FIRE: FIRE 0.74 (Conf: 0.74, BBox: [276, 195, 395, 262])
[2025-07-14 11:51:37.020 | Frame 61] Detected FIRE: FIRE 0.74 (Conf: 0.74, BBox: [627, 95, 809, 282])
[2025-07-14 11:51:37.777 | Frame 62] Detected HUMAN: Person 0.92 (Conf: 0.92, BBox: [362, 354, 542, 680])
[2025-07-14 11:51:37.777 | Frame 62] Detected HUMAN: Person 0.91 (Conf: 0.91, BBox: [203, 362, 379, 680])
[2025-07-14 11:51:37.777 | Frame 62] Detected VEHICLE: Car 0.89 (Conf: 0.89, BBox: [1047, 489, 1213, 633])
[2025-07-14 11:51:37.777 | Frame 62] Detected VEHICLE: Truck 0.88 (Conf: 0.88, BBox: [595, 438, 842, 634])
[2025-07-14 11:51:37.777 | Frame 62] Detected VEHICLE: Car 0.88 (Conf: 0.88, BBox: [838, 486, 1068, 632])
[2025-07-14 11:51:37.777 | Frame 62] Detected FIRE: FIRE 0.74 (Conf: 0.74, BBox: [279, 194, 391, 262])
[2025-07-14 11:51:38.527 | Frame 63] Detected HUMAN: Person 0.92 (Conf: 0.92, BBox: [362, 354, 542, 680])
[2025-07-14 11:51:38.528 | Frame 63] Detected HUMAN: Person 0.90 (Conf: 0.90, BBox: [203, 362, 379, 681])
[2025-07-14 11:51:38.528 | Frame 63] Detected VEHICLE: Car 0.89 (Conf: 0.89, BBox: [1047, 489, 1213, 633])
[2025-07-14 11:51:38.528 | Frame 63] Detected VEHICLE: Truck 0.89 (Conf: 0.89, BBox: [595, 438, 842, 634])
[2025-07-14 11:51:38.528 | Frame 63] Detected VEHICLE: Car 0.88 (Conf: 0.88, BBox: [838, 486, 1068, 632])
[2025-07-14 11:51:38.528 | Frame 63] Detected FIRE: FIRE 0.74 (Conf: 0.74, BBox: [279, 194, 390, 262])
[2025-07-14 11:51:39.270 | Frame 64] Detected HUMAN: Person 0.92 (Conf: 0.92, BBox: [361, 353, 542, 680])
[2025-07-14 11:51:39.270 | Frame 64] Detected HUMAN: Person 0.89 (Conf: 0.89, BBox: [202, 361, 380, 681])
[2025-07-14 11:51:39.270 | Frame 64] Detected VEHICLE: Car 0.89 (Conf: 0.89, BBox: [838, 486, 1068, 629])
[2025-07-14 11:51:39.270 | Frame 64] Detected VEHICLE: Car 0.88 (Conf: 0.88, BBox: [1045, 488, 1213, 630])
[2025-07-14 11:51:39.270 | Frame 64] Detected VEHICLE: Truck 0.88 (Conf: 0.88, BBox: [596, 437, 843, 633])
[2025-07-14 11:51:39.270 | Frame 64] Detected FIRE: FIRE 0.72 (Conf: 0.72, BBox: [279, 191, 392, 261])
[2025-07-14 11:51:39.270 | Frame 64] Detected FIRE: FIRE 0.51 (Conf: 0.51, BBox: [932, 234, 1002, 299])
[2025-07-14 11:51:40.018 | Frame 65] Detected HUMAN: Person 0.92 (Conf: 0.92, BBox: [361, 353, 548, 680])
[2025-07-14 11:51:40.018 | Frame 65] Detected VEHICLE: Car 0.90 (Conf: 0.90, BBox: [1047, 486, 1213, 631])
[2025-07-14 11:51:40.018 | Frame 65] Detected VEHICLE: Truck 0.90 (Conf: 0.90, BBox: [596, 440, 843, 631])
[2025-07-14 11:51:40.018 | Frame 65] Detected VEHICLE: Car 0.89 (Conf: 0.89, BBox: [839, 485, 1067, 627])
[2025-07-14 11:51:40.018 | Frame 65] Detected HUMAN: Person 0.89 (Conf: 0.89, BBox: [196, 362, 386, 680])
[2025-07-14 11:51:40.018 | Frame 65] Detected FIRE: FIRE 0.70 (Conf: 0.70, BBox: [926, 231, 1000, 297])
[2025-07-14 11:51:40.018 | Frame 65] Detected FIRE: FIRE 0.68 (Conf: 0.68, BBox: [273, 193, 393, 261])
[2025-07-14 11:51:40.018 | Frame 65] Detected FIRE: FIRE 0.35 (Conf: 0.35, BBox: [740, 251, 781, 277])
[2025-07-14 11:51:40.765 | Frame 66] Detected HUMAN: Person 0.92 (Conf: 0.92, BBox: [361, 353, 546, 680])
[2025-07-14 11:51:40.765 | Frame 66] Detected VEHICLE: Truck 0.91 (Conf: 0.91, BBox: [596, 441, 843, 631])
[2025-07-14 11:51:40.765 | Frame 66] Detected VEHICLE: Car 0.91 (Conf: 0.91, BBox: [1046, 486, 1213, 630])
[2025-07-14 11:51:40.765 | Frame 66] Detected HUMAN: Person 0.89 (Conf: 0.89, BBox: [200, 362, 385, 680])
[2025-07-14 11:51:40.765 | Frame 66] Detected VEHICLE: Car 0.89 (Conf: 0.89, BBox: [838, 485, 1066, 627])
[2025-07-14 11:51:40.780 | Frame 66] Detected FIRE: FIRE 0.61 (Conf: 0.61, BBox: [274, 193, 396, 261])
[2025-07-14 11:51:40.780 | Frame 66] Detected FIRE: FIRE 0.60 (Conf: 0.60, BBox: [928, 234, 1000, 295])
[2025-07-14 11:51:40.780 | Frame 66] Detected FIRE: FIRE 0.31 (Conf: 0.31, BBox: [740, 251, 782, 277])
[2025-07-14 11:51:41.511 | Frame 67] Detected HUMAN: Person 0.92 (Conf: 0.92, BBox: [360, 352, 547, 680])
[2025-07-14 11:51:41.511 | Frame 67] Detected HUMAN: Person 0.90 (Conf: 0.90, BBox: [204, 362, 383, 680])
[2025-07-14 11:51:41.511 | Frame 67] Detected VEHICLE: Car 0.90 (Conf: 0.90, BBox: [1045, 485, 1213, 628])
[2025-07-14 11:51:41.511 | Frame 67] Detected VEHICLE: Truck 0.89 (Conf: 0.89, BBox: [596, 438, 843, 631])
[2025-07-14 11:51:41.526 | Frame 67] Detected VEHICLE: Car 0.89 (Conf: 0.89, BBox: [839, 484, 1067, 627])
[2025-07-14 11:51:41.526 | Frame 67] Detected FIRE: FIRE 0.63 (Conf: 0.63, BBox: [276, 191, 397, 257])
[2025-07-14 11:51:41.526 | Frame 67] Detected FIRE: FIRE 0.51 (Conf: 0.51, BBox: [926, 232, 995, 295])
[2025-07-14 11:51:41.526 | Frame 67] Detected FIRE: FIRE 0.41 (Conf: 0.41, BBox: [740, 251, 781, 276])
[2025-07-14 11:51:42.280 | Frame 68] Detected HUMAN: Person 0.92 (Conf: 0.92, BBox: [359, 353, 547, 680])
[2025-07-14 11:51:42.280 | Frame 68] Detected VEHICLE: Truck 0.90 (Conf: 0.90, BBox: [596, 438, 843, 630])
[2025-07-14 11:51:42.280 | Frame 68] Detected VEHICLE: Car 0.90 (Conf: 0.90, BBox: [1046, 485, 1213, 628])
[2025-07-14 11:51:42.280 | Frame 68] Detected HUMAN: Person 0.90 (Conf: 0.90, BBox: [203, 362, 384, 680])
[2025-07-14 11:51:42.280 | Frame 68] Detected VEHICLE: Car 0.89 (Conf: 0.89, BBox: [839, 484, 1066, 627])
[2025-07-14 11:51:42.280 | Frame 68] Detected FIRE: FIRE 0.64 (Conf: 0.64, BBox: [273, 188, 427, 257])
[2025-07-14 11:51:42.280 | Frame 68] Detected FIRE: FIRE 0.50 (Conf: 0.50, BBox: [929, 231, 982, 294])
[2025-07-14 11:51:42.280 | Frame 68] Detected FIRE: FIRE 0.31 (Conf: 0.31, BBox: [275, 193, 398, 253])
[2025-07-14 11:51:43.040 | Frame 69] Detected HUMAN: Person 0.92 (Conf: 0.92, BBox: [359, 353, 547, 680])
[2025-07-14 11:51:43.040 | Frame 69] Detected VEHICLE: Truck 0.90 (Conf: 0.90, BBox: [596, 438, 843, 630])
[2025-07-14 11:51:43.040 | Frame 69] Detected VEHICLE: Car 0.90 (Conf: 0.90, BBox: [1046, 485, 1213, 628])
[2025-07-14 11:51:43.040 | Frame 69] Detected HUMAN: Person 0.90 (Conf: 0.90, BBox: [203, 362, 383, 680])
[2025-07-14 11:51:43.040 | Frame 69] Detected VEHICLE: Car 0.89 (Conf: 0.89, BBox: [839, 484, 1066, 627])
[2025-07-14 11:51:43.040 | Frame 69] Detected FIRE: FIRE 0.65 (Conf: 0.65, BBox: [272, 189, 427, 257])
[2025-07-14 11:51:43.040 | Frame 69] Detected FIRE: FIRE 0.50 (Conf: 0.50, BBox: [929, 231, 982, 294])
[2025-07-14 11:51:43.772 | Frame 70] Detected HUMAN: Person 0.92 (Conf: 0.92, BBox: [358, 352, 546, 680])
[2025-07-14 11:51:43.772 | Frame 70] Detected VEHICLE: Truck 0.90 (Conf: 0.90, BBox: [595, 437, 843, 629])
[2025-07-14 11:51:43.772 | Frame 70] Detected VEHICLE: Car 0.89 (Conf: 0.89, BBox: [1046, 485, 1213, 626])
[2025-07-14 11:51:43.772 | Frame 70] Detected VEHICLE: Car 0.89 (Conf: 0.89, BBox: [839, 483, 1067, 626])
[2025-07-14 11:51:43.772 | Frame 70] Detected HUMAN: Person 0.89 (Conf: 0.89, BBox: [195, 362, 380, 681])
[2025-07-14 11:51:43.772 | Frame 70] Detected FIRE: FIRE 0.75 (Conf: 0.75, BBox: [272, 190, 432, 258])
[2025-07-14 11:51:43.772 | Frame 70] Detected FIRE: FIRE 0.49 (Conf: 0.49, BBox: [931, 227, 987, 294])
[2025-07-14 11:51:43.772 | Frame 70] Detected FIRE: FIRE 0.37 (Conf: 0.37, BBox: [635, 117, 809, 279])
[2025-07-14 11:51:44.520 | Frame 71] Detected HUMAN: Person 0.90 (Conf: 0.90, BBox: [193, 362, 378, 680])
[2025-07-14 11:51:44.520 | Frame 71] Detected HUMAN: Person 0.90 (Conf: 0.90, BBox: [357, 351, 545, 680])
[2025-07-14 11:51:44.520 | Frame 71] Detected VEHICLE: Truck 0.90 (Conf: 0.90, BBox: [596, 439, 844, 629])
[2025-07-14 11:51:44.520 | Frame 71] Detected VEHICLE: Car 0.89 (Conf: 0.89, BBox: [1046, 484, 1213, 624])
[2025-07-14 11:51:44.520 | Frame 71] Detected VEHICLE: Car 0.89 (Conf: 0.89, BBox: [839, 484, 1066, 627])
[2025-07-14 11:51:44.521 | Frame 71] Detected FIRE: FIRE 0.74 (Conf: 0.74, BBox: [273, 189, 427, 258])
[2025-07-14 11:51:44.521 | Frame 71] Detected FIRE: FIRE 0.54 (Conf: 0.54, BBox: [624, 107, 812, 280])
[2025-07-14 11:51:44.521 | Frame 71] Detected FIRE: FIRE 0.44 (Conf: 0.44, BBox: [929, 219, 988, 292])
[2025-07-14 11:51:45.266 | Frame 72] Detected HUMAN: Person 0.91 (Conf: 0.91, BBox: [194, 362, 377, 680])
[2025-07-14 11:51:45.266 | Frame 72] Detected HUMAN: Person 0.91 (Conf: 0.91, BBox: [357, 351, 542, 681])
[2025-07-14 11:51:45.266 | Frame 72] Detected VEHICLE: Truck 0.90 (Conf: 0.90, BBox: [596, 438, 844, 628])
[2025-07-14 11:51:45.266 | Frame 72] Detected VEHICLE: Car 0.89 (Conf: 0.89, BBox: [1046, 483, 1213, 625])
[2025-07-14 11:51:45.266 | Frame 72] Detected VEHICLE: Car 0.89 (Conf: 0.89, BBox: [839, 484, 1065, 627])
[2025-07-14 11:51:45.266 | Frame 72] Detected FIRE: FIRE 0.68 (Conf: 0.68, BBox: [278, 195, 426, 257])
[2025-07-14 11:51:45.266 | Frame 72] Detected FIRE: FIRE 0.40 (Conf: 0.40, BBox: [932, 221, 999, 293])
[2025-07-14 11:51:45.266 | Frame 72] Detected FIRE: FIRE 0.38 (Conf: 0.38, BBox: [632, 103, 814, 279])
[2025-07-14 11:51:46.011 | Frame 73] Detected HUMAN: Person 0.90 (Conf: 0.90, BBox: [199, 362, 378, 680])
[2025-07-14 11:51:46.011 | Frame 73] Detected VEHICLE: Truck 0.89 (Conf: 0.89, BBox: [596, 435, 844, 628])
[2025-07-14 11:51:46.011 | Frame 73] Detected VEHICLE: Car 0.89 (Conf: 0.89, BBox: [1047, 483, 1213, 623])
[2025-07-14 11:51:46.011 | Frame 73] Detected HUMAN: Person 0.89 (Conf: 0.89, BBox: [355, 351, 547, 680])
[2025-07-14 11:51:46.011 | Frame 73] Detected VEHICLE: Car 0.89 (Conf: 0.89, BBox: [839, 483, 1066, 626])
[2025-07-14 11:51:46.011 | Frame 73] Detected FIRE: FIRE 0.62 (Conf: 0.62, BBox: [287, 203, 428, 257])
[2025-07-14 11:51:46.011 | Frame 73] Detected FIRE: FIRE 0.55 (Conf: 0.55, BBox: [942, 189, 1164, 303])
[2025-07-14 11:51:46.011 | Frame 73] Detected FIRE: FIRE 0.46 (Conf: 0.46, BBox: [740, 250, 782, 276])
[2025-07-14 11:51:46.011 | Frame 73] Detected FIRE: FIRE 0.32 (Conf: 0.32, BBox: [630, 103, 810, 276])
[2025-07-14 11:51:46.775 | Frame 74] Detected VEHICLE: Truck 0.92 (Conf: 0.92, BBox: [597, 434, 844, 626])
[2025-07-14 11:51:46.775 | Frame 74] Detected HUMAN: Person 0.91 (Conf: 0.91, BBox: [201, 362, 377, 680])
[2025-07-14 11:51:46.775 | Frame 74] Detected VEHICLE: Car 0.89 (Conf: 0.89, BBox: [1046, 482, 1213, 623])
[2025-07-14 11:51:46.775 | Frame 74] Detected HUMAN: Person 0.89 (Conf: 0.89, BBox: [348, 351, 548, 681])
[2025-07-14 11:51:46.775 | Frame 74] Detected VEHICLE: Car 0.88 (Conf: 0.88, BBox: [838, 482, 1067, 626])
[2025-07-14 11:51:46.775 | Frame 74] Detected FIRE: FIRE 0.68 (Conf: 0.68, BBox: [285, 196, 418, 255])
[2025-07-14 11:51:46.775 | Frame 74] Detected FIRE: FIRE 0.42 (Conf: 0.42, BBox: [939, 202, 1163, 303])
[2025-07-14 11:51:46.775 | Frame 74] Detected FIRE: FIRE 0.38 (Conf: 0.38, BBox: [741, 250, 782, 275])
[2025-07-14 11:51:47.516 | Frame 75] Detected VEHICLE: Truck 0.91 (Conf: 0.91, BBox: [597, 435, 843, 626])
[2025-07-14 11:51:47.516 | Frame 75] Detected HUMAN: Person 0.90 (Conf: 0.90, BBox: [202, 362, 378, 680])
[2025-07-14 11:51:47.516 | Frame 75] Detected VEHICLE: Car 0.89 (Conf: 0.89, BBox: [1045, 482, 1213, 624])
[2025-07-14 11:51:47.516 | Frame 75] Detected VEHICLE: Car 0.88 (Conf: 0.88, BBox: [838, 481, 1067, 626])
[2025-07-14 11:51:47.516 | Frame 75] Detected HUMAN: Person 0.87 (Conf: 0.87, BBox: [343, 350, 548, 680])
[2025-07-14 11:51:47.516 | Frame 75] Detected FIRE: FIRE 0.63 (Conf: 0.63, BBox: [290, 196, 401, 255])
[2025-07-14 11:51:47.516 | Frame 75] Detected FIRE: FIRE 0.57 (Conf: 0.57, BBox: [740, 250, 782, 275])
[2025-07-14 11:51:47.517 | Frame 75] Detected FIRE: FIRE 0.45 (Conf: 0.45, BBox: [941, 197, 1165, 304])
[2025-07-14 11:51:48.249 | Frame 76] Detected VEHICLE: Truck 0.91 (Conf: 0.91, BBox: [597, 435, 844, 626])
[2025-07-14 11:51:48.249 | Frame 76] Detected HUMAN: Person 0.90 (Conf: 0.90, BBox: [197, 361, 378, 680])
[2025-07-14 11:51:48.249 | Frame 76] Detected VEHICLE: Car 0.90 (Conf: 0.90, BBox: [1043, 481, 1213, 622])
[2025-07-14 11:51:48.249 | Frame 76] Detected VEHICLE: Car 0.88 (Conf: 0.88, BBox: [838, 481, 1068, 626])
[2025-07-14 11:51:48.249 | Frame 76] Detected HUMAN: Person 0.87 (Conf: 0.87, BBox: [351, 349, 548, 680])
[2025-07-14 11:51:48.249 | Frame 76] Detected FIRE: FIRE 0.60 (Conf: 0.60, BBox: [303, 195, 393, 255])
[2025-07-14 11:51:48.249 | Frame 76] Detected FIRE: FIRE 0.50 (Conf: 0.50, BBox: [741, 250, 783, 275])
[2025-07-14 11:51:48.249 | Frame 76] Detected FIRE: FIRE 0.43 (Conf: 0.43, BBox: [944, 194, 1168, 305])
[2025-07-14 11:51:49.023 | Frame 77] Detected VEHICLE: Truck 0.91 (Conf: 0.91, BBox: [597, 436, 844, 625])
[2025-07-14 11:51:49.023 | Frame 77] Detected HUMAN: Person 0.91 (Conf: 0.91, BBox: [196, 361, 378, 680])
[2025-07-14 11:51:49.024 | Frame 77] Detected VEHICLE: Car 0.89 (Conf: 0.89, BBox: [1045, 481, 1213, 622])
[2025-07-14 11:51:49.024 | Frame 77] Detected VEHICLE: Car 0.88 (Conf: 0.88, BBox: [837, 479, 1067, 625])
[2025-07-14 11:51:49.024 | Frame 77] Detected HUMAN: Person 0.87 (Conf: 0.87, BBox: [353, 348, 543, 680])
[2025-07-14 11:51:49.024 | Frame 77] Detected FIRE: FIRE 0.65 (Conf: 0.65, BBox: [308, 197, 381, 253])
[2025-07-14 11:51:49.024 | Frame 77] Detected FIRE: FIRE 0.40 (Conf: 0.40, BBox: [983, 189, 1169, 305])
[2025-07-14 11:51:49.761 | Frame 78] Detected VEHICLE: Truck 0.91 (Conf: 0.91, BBox: [597, 435, 844, 625])
[2025-07-14 11:51:49.761 | Frame 78] Detected HUMAN: Person 0.90 (Conf: 0.90, BBox: [195, 361, 379, 680])
[2025-07-14 11:51:49.761 | Frame 78] Detected VEHICLE: Car 0.89 (Conf: 0.89, BBox: [1045, 481, 1213, 622])
[2025-07-14 11:51:49.761 | Frame 78] Detected HUMAN: Person 0.89 (Conf: 0.89, BBox: [357, 348, 543, 680])
[2025-07-14 11:51:49.761 | Frame 78] Detected VEHICLE: Car 0.89 (Conf: 0.89, BBox: [838, 479, 1068, 624])
[2025-07-14 11:51:49.761 | Frame 78] Detected FIRE: FIRE 0.71 (Conf: 0.71, BBox: [310, 196, 382, 251])
[2025-07-14 11:51:49.761 | Frame 78] Detected FIRE: FIRE 0.49 (Conf: 0.49, BBox: [994, 187, 1171, 303])
[2025-07-14 11:51:49.762 | Frame 78] Detected FIRE: FIRE 0.35 (Conf: 0.35, BBox: [512, 104, 808, 274])
[2025-07-14 11:51:50.500 | Frame 79] Detected HUMAN: Person 0.91 (Conf: 0.91, BBox: [358, 347, 539, 680])
[2025-07-14 11:51:50.500 | Frame 79] Detected VEHICLE: Truck 0.91 (Conf: 0.91, BBox: [597, 433, 844, 625])
[2025-07-14 11:51:50.500 | Frame 79] Detected HUMAN: Person 0.90 (Conf: 0.90, BBox: [197, 361, 380, 680])
[2025-07-14 11:51:50.500 | Frame 79] Detected VEHICLE: Car 0.90 (Conf: 0.90, BBox: [1045, 480, 1213, 621])
[2025-07-14 11:51:50.500 | Frame 79] Detected VEHICLE: Car 0.89 (Conf: 0.89, BBox: [838, 478, 1068, 624])
[2025-07-14 11:51:50.500 | Frame 79] Detected FIRE: FIRE 0.75 (Conf: 0.75, BBox: [310, 191, 379, 250])
[2025-07-14 11:51:50.500 | Frame 79] Detected FIRE: FIRE 0.52 (Conf: 0.52, BBox: [983, 186, 1172, 303])
[2025-07-14 11:51:51.262 | Frame 80] Detected HUMAN: Person 0.91 (Conf: 0.91, BBox: [359, 347, 542, 680])
[2025-07-14 11:51:51.262 | Frame 80] Detected VEHICLE: Car 0.89 (Conf: 0.89, BBox: [1045, 480, 1213, 618])
[2025-07-14 11:51:51.262 | Frame 80] Detected HUMAN: Person 0.89 (Conf: 0.89, BBox: [196, 361, 379, 680])
[2025-07-14 11:51:51.262 | Frame 80] Detected VEHICLE: Truck 0.89 (Conf: 0.89, BBox: [597, 431, 844, 625])
[2025-07-14 11:51:51.262 | Frame 80] Detected VEHICLE: Car 0.89 (Conf: 0.89, BBox: [839, 478, 1068, 623])
[2025-07-14 11:51:51.262 | Frame 80] Detected FIRE: FIRE 0.75 (Conf: 0.75, BBox: [948, 184, 1176, 297])
[2025-07-14 11:51:51.262 | Frame 80] Detected FIRE: FIRE 0.69 (Conf: 0.69, BBox: [311, 189, 382, 250])
[2025-07-14 11:51:52.022 | Frame 81] Detected HUMAN: Person 0.91 (Conf: 0.91, BBox: [359, 347, 543, 680])
[2025-07-14 11:51:52.022 | Frame 81] Detected VEHICLE: Car 0.89 (Conf: 0.89, BBox: [839, 478, 1068, 622])
[2025-07-14 11:51:52.022 | Frame 81] Detected VEHICLE: Car 0.89 (Conf: 0.89, BBox: [1045, 480, 1213, 618])
[2025-07-14 11:51:52.022 | Frame 81] Detected HUMAN: Person 0.89 (Conf: 0.89, BBox: [204, 360, 384, 680])
[2025-07-14 11:51:52.023 | Frame 81] Detected VEHICLE: Truck 0.88 (Conf: 0.88, BBox: [597, 430, 844, 625])
[2025-07-14 11:51:52.023 | Frame 81] Detected FIRE: FIRE 0.77 (Conf: 0.77, BBox: [949, 184, 1180, 294])
[2025-07-14 11:51:52.023 | Frame 81] Detected FIRE: FIRE 0.60 (Conf: 0.60, BBox: [309, 187, 378, 248])
[2025-07-14 11:51:52.748 | Frame 82] Detected HUMAN: Person 0.91 (Conf: 0.91, BBox: [208, 359, 385, 680])
[2025-07-14 11:51:52.748 | Frame 82] Detected HUMAN: Person 0.91 (Conf: 0.91, BBox: [360, 346, 545, 679])
